attribute_set_id,sku,name,meta_title,url_key,sku_for_vendor_product,treatment,carat_weight,classification,cutting_style,dimensions,j_colour,name2,offers,vendor_id,weight_ratti,shipping_days,hsn_code,price,special_price,weight_carat,price_per_carat,weight_sort1,status,tax_class_id,gemstone,gem_composition,shape,certification,return_policy,colour,cut,dimension_type,dispatch_days,gemstone2,vendor,offer_type,origin,product_type,description,short_description,comment_explation,description2,qty,is_in_stock,gemstone3,image,small_image,thumbnail,invoice_id,news_from_date,news_to_date,stickers,callfor,quality_config_gem,redirect_select_for_quality,select_for_quality,mainproduct_forjewlrypage,gemstone2_type,price_per_carat_range,metal_config,ideal_design,price_for_jewelry,promotion_baseprice_jewlery,product_discount_percentage,promotion_discount_price,specific_gravity,refractive_index,show_pricing_table,callfor_price_wanto_show,automatic_video_link,call_for_price_text,calibrated_size_range,beads_size,hole,beads_in_strand,length_inches,quality_grade,strands,dimension_approx,arrangement_type,length_cm,how_to_wear,certificate_number1,verified_certificateimage,verified_certificateimage1,additional_certification,price_range,gemstone_benifits_new,product_category_type
Gemstones,GP20049,Blue Sapphire - 7.08 Carats,Natural Certified Blue Sapphire (Neelam) - 7.08 Carats (GP20049) from Sri Lanka (Ceylon),blue-sapphire-gp20049,GP20049,Unheated and Untreated (No Indications Observed),7.08,Blue Sapphire,Faceted,11.71x10.77x5.56 mm,Blue,7.08 ct Blue Sapphire (Neelam) Natural Original Top Quality Lab Certified Gemstone of 7.08 carat (7.75 ratti) from Sri Lanka (Ceylon),Express Dispatch,11578,7.87,0,71039120,157500.0000,,7.0800,22246.0000,708.0000,Enabled,Jewellery Sapphire,Blue Sapphire,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,Blue,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Blue Sapphire - Sri Lanka,GP,Loose Gemstone,Sri Lanka (Ceylon),Single Stone,This is a beautiful Blue Sapphire weighing 7.08 carats with a graceful oval shape. The gemstone has a captivating sky-blue colour with significant clarity and striking lustre. The spectacular Sapphire will be certified by an ITLGJ lab.,Natural Blue Sapphire weighing 7.08 carats (7.87 ratti) from Sri Lanka (Ceylon),0 ( Sunny sir Change the price in bulk on 240424 )(Relive on 050725),"Buy Natural Blue Sapphire - Sri Lanka 7.08 for sale online, weighing 7.08 carats (roughly 7.87 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (7.08 carat). Blue Sapphire has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Blue Sapphire - Sri Lanka-Faceted-Non Calibrated,/g/p/gp20049-1-50725.jpg,/g/p/gp20049-1-50725.jpg,/g/p/gp20049-hand-50725.jpg,Others-Ongoing3@Missing#86b,2016-01-21 00:00:00,,,,,0,,,1 - Precious,22000,,,,,,15450,4,1.760 - 1.770,No,No,,,",",",",",",,,",",",",",",",",,5___------blue-----sapp----hire---0005____---------____-----___.pdf,SLA385335391,https://www.itlgj.com/searchcertificate.aspx?No=SLA385335391&T=Stone,,,155000,"Success in business, Popularity",P
Gemstones,GP19422,Black Opal - 4.35 Carats,Certified Black Opal 4.35 carat Pear,opal-gp19422,GP19422,Dyed,4.35,Black Opal,Cabochon,15.53x9.99x6.22 mm,Black,4.35 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 4.35 carat (4.75 ratti) from Ethiopia,Express Dispatch,10572,4.83,0,71039990,11500.0000,,4.3500,2644.0000,435.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Pear,GJSPC Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 4.35 carat In Pear shape.,Natural Black Opal weighing 4.35 carats (4.83 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724)(Out of stock by own inventory on 100924),"Buy Natural Precious Opal (Enhanced) - Ethiopia 0.87 for sale online, weighing 4.35 carats (roughly 4.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.35 carat). The stone origin (where it is mined from) is Ethiopia. The stone is hence popularly also known as . Opal has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp19422-1-280624.jpg,/g/p/gp19422-1-280624.jpg,/g/p/gp19422-hand-280624.jpg,Others-Ongoing3@Missing#23a,2015-12-19 00:00:00,,,,,0,,,2 - Mid-Precious,2500,,,,,,1725,2.05,1.450 Spot ,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,,,,11000,"advancement in fine arts, Luxurious life",MP
Gemstones,GP19427,Black Opal - 4.53 Carats,Natural Certified - 4.53 Carats Black Opal (GP19427) from Ethiopia,opal-gp19427,GP19427,Dyed,4.53,Black Opal,Cabochon,16.01x10.38x5.50 mm,Black,4.53 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 4.53 carat (5 ratti) from Ethiopia,Express Dispatch,10577,5.03,0,71039990,4800.0000,,4.5300,1060.0000,453.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 4.53 carats in Oval shape.,Natural Black Opal weighing 4.53 carats (5.03 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Precious Opal (Enhanced) - Ethiopia 0.91 for sale online, weighing 4.53 carats (roughly 5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.53 carat). The stone origin (where it is mined from) is Ethiopia. The stone is hence popularly also known as . Opal has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp19427-1-280624.jpg,/g/p/gp19427-1-280624.jpg,/g/p/gp19427-hand-280624.jpg,Others-Ongoing3@Missing#23b,2015-12-19 00:00:00,,,,,0,,,2 - Mid-Precious,1000,,,,,,720,2.05,1.450 Spot ,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,https://gjspc.in/ReportCheck,,,4500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18566,Emerald - 3 Carats,Natural Certified - 3 Carats Emerald (Panna),emerald-gp18566,GP18566,Unheated and Untreated (Oiling Only),3,Emerald,Faceted,10.95x7.68x4.65 mm,Green,3 ct Emerald Natural Original Top Quality Lab Certified Gemstone of 3 carat (3.25 ratti) from Colombia,Express Dispatch,9683,3.33,0,71039130,18000.0000,,3.0000,6000.0000,300.0000,Enabled,Jewellery Sapphire,Emerald,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Green,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Emerald - Colombia,GP,Loose Gemstone,Colombia,Single Stone,Natural Emerald weighing 3 carat In Oval shape.,Natural Emerald weighing 3 carats (3.33 ratti) from Colombia,0 (Out of stock by Own Inventory on 060625),"Buy Natural Emerald - Colombia 3 for sale online, weighing 3 carats (roughly 3.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3 carat). The stone origin (where it is mined from) is Colombia. The stone is hence popularly also known as . Emerald has many benefits. This gem is stated to be Unheated (Oiling). The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Emerald - Colombia-Faceted-Non Calibrated,/g/p/gp18566-1-181023.jpg,/g/p/gp18566-1-181023.jpg,/g/p/gp18566-hand-181023.jpg,BH-20150828@BH#i181-2,2016-03-11 00:00:00,,,,,0,,,1 - Precious,6000,,,,,,2700,2.72,1.580 - 1.590,No,No,,,",",",",",",,,",",",",",",",",,,,https://www.agrl.in/searchcertificate.aspx?T=Stone&No=SA112110329,,,18000,"growth in business, Oratorship",MP
Gemstones,GP15743,Green Onyx 14x10 MM - 5.67 Carats,Natural Certified Green Onyx 14x10 MM - 5.67 Carats,onyx-chalcedony-gp15743,GP15743,Dyed,5.67,Green Onyx,Cabochon,13.89x9.98x5.06 mm,Green,5.67 ct Green Onyx Natural Original Top Quality Lab Certified Gemstone of 5.67 carat (6.25 ratti),Express Dispatch,7167,6.30,0,71039949,640.0000,,5.6700,113.0000,567.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Green,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Green,GP,Loose Gemstone,,Single Stone,Natural Green Onyx 14X10 MM weighing 5.67 carats in Oval shape.,Natural Green Onyx 14X10 MM weighing 5.67 carats (6.3 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022),"Buy Natural Onyx - Green 1.13 for sale online, weighing 5.67 carats (roughly 6.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.67 carat). Onyx (Chalcedony) has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Onyx - Green-Cabochon- Calibrated,/1/5/15743-1-190918.jpg,/1/5/15743-1-190918.jpg,/g/p/gp15743-agr-certified-181223.jpg,AJ-20150901@AJ#14,2016-05-13 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,96,2.6,1.540 - 1.550,No,No,,,"14x10,",",",",",,,",",",",",",",",,12--___Green----Onyx00012--.pdf,SA210170168,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA210170168,,,500,,MP
Gemstones,GP15747,Green Onyx 14x10 MM - 5.48 Carats,Premium Certified Green Onyx 14x10 MM for Astrological Use - 5.48 Carats,onyx-chalcedony-gp15747,GP15747,Dyed,5.48,Green Onyx,Cabochon,14.03x9.94x5.09 mm,Green,5.48 ct Green Onyx Natural Original Top Quality Lab Certified Gemstone of 5.48 carat (6 ratti),Express Dispatch,7171,6.09,0,71039949,620.0000,,5.4800,113.0000,548.0000,Enabled,Jewellery Semiprecious,Onyx (Chalcedony),Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Green,Cabochon,Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Onyx - Green,GP,Loose Gemstone,,Single Stone,Natural Green Onyx 14X10 MM weighing 5.48 carats in Oval shape.,Natural Green Onyx 14X10 MM weighing 5.48 carats (6.09 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022),"Buy Natural Onyx - Green 1.10 for sale online, weighing 5.48 carats (roughly 6 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (5.48 carat). Onyx (Chalcedony) has many benefits. This gem is stated to be Dyed. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Onyx - Green-Cabochon- Calibrated,/1/5/15747-1-190918.jpg,/1/5/15747-1-190918.jpg,/g/p/gp15747-agr-certified-181223.jpg,AJ-20150901@AJ#14,2016-05-13 00:00:00,,,,,0,,,3 - Semi-Precious,100,,,,,,93,2.6,1.540 - 1.550,No,No,,,"14x10,",",",",",,,",",",",",",",",,12--___Green----Onyx00012--.pdf,SA210170169,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA210170169,,,500,,MP
Gemstones,GP20553,Aquamarine - 4.15 Carats,Natural Certified - 4.15 Carats Aquamarine (Beruj),aquamarine-gp20553,GP20553,Unheated and Untreated (No Indications Observed),4.15,Aquamarine,Faceted,11.70x7.94x5.48 mm,Blue,IGI Certified 4.15 ct Aquamarine Natural Top Quality Lab Certified Gemstone of 4.15 carat (4.5 ratti),Express Dispatch,12165,4.61,0,71039911,24200.0000,,4.1500,5831.0000,415.0000,Enabled,Jewellery Semiprecious,Aquamarine,Natural,Octagonal,IGI Certified,10 Day Money-Back Returns*,Light Greenish Blue,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Aquamarine - All,GP,Loose Gemstone,,Single Stone,Natural Aquamarine weighing 4.15 carats in Octagonal shape.,Natural Aquamarine weighing 4.15 carats (4.61 ratti),"Update carat wt on 03-Jun-2019, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Relive on 030124), Price update on 07-06-2025 done by Munna","Buy Natural Aquamarine for sale online, weighing 4.15 carats (roughly 4.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.15 carat). Aquamarine has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Aquamarine - All-Faceted-Non Calibrated,/g/p/gp20553-1-30124.jpg,/g/p/gp20553-1-30124.jpg,/g/p/gp20553-hand-30124.jpg,1649,2016-07-07 00:00:00,,igi-certified,,,0,,,2 - Mid-Precious,5500,,,,,,3615,2.7,1.570 - 1.580,No,No,,,",",",",",",,,",",",",",",",",,Aquamarine__003.pdf,365960851,https://www.igi.org/reports/verify-your-report?r=365960851,,,24000,Improves Leadership Qualities,MP
Gemstones,GP20555,Aquamarine - 3.34 Carats,Original Certified Aquamarine (Beruj) for Astrological Use - 3.34 Carats,aquamarine-gp20555,GP20555,Unheated and Untreated (No Indications Observed),3.34,Aquamarine,Faceted,10.43x7.70x5.15 mm,Blue,IGI Certified 3.34 ct Aquamarine Natural Top Quality Lab Certified Gemstone of 3.34 carat (3.5 ratti),Express Dispatch,12167,3.71,0,71039911,15100.0000,,3.3400,4521.0000,334.0000,Enabled,Jewellery Semiprecious,Aquamarine,Natural,Octagonal,IGI Certified,10 Day Money-Back Returns*,Light Greenish Blue,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Aquamarine - All,GP,Loose Gemstone,,Single Stone,Natural Aquamarine weighing 3.34 carats in Octagonal shape.,Natural Aquamarine weighing 3.34 carats (3.71 ratti),Product Relived by Shani on June-26-2021(Relive on 030124),"Buy Natural Aquamarine for sale online, weighing 3.34 carats (roughly 3.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.34 carat). Aquamarine has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Aquamarine - All-Faceted-Non Calibrated,/g/p/gp20555-1-30124.jpg,/g/p/gp20555-1-30124.jpg,/g/p/gp20555-hand-30124.jpg,1649,2016-07-07 00:00:00,,igi-certified,,,0,,,2 - Mid-Precious,4500,,,,,,2265,2.7,1.570 - 1.580,No,No,,,",",",",",",,,",",",",",",",",,,365960859,https://www.igi.org/reports/verify-your-report?r=365960859,,,15000,Improves Leadership Qualities,MP
Gemstones,GP18408,Emerald - 3.39 carats,Natural Emerald - 3.39 carats (GP18408) from Brazil,emerald-gp18408,,Unheated and Untreated (Oiling Only),3.39,Emerald,Faceted,10.65 x 8.31 x 5.11 mm,Green,3.39ct Emerald (Panna) Natural Original Top Quality Lab Certified gemstone of 3.39 carat (3.75 ratti) from Brazil,Express Dispatch,9543,3.77,0,71039130,2710.0000,,3.3900,800.0000,339.0000,Enabled,Jewellery Semiprecious,Emerald,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,Green,Mixed Cuts,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Emerald - Brazil,GP,Loose Gemstone,Brazil,Single Stone,Beautiful Natural Emerald weighing 3.39 carat In Oval shape.,Beautiful Natural Emerald weighing 3.39 carats (3.77 ratti) from Brazil,,"Buy Natural Original Emerald (Panna rashi ratna) for sale online, weighing 3.39 carats (roughly 3.75 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.39 carat). The stone origin (where it is mined from) is Brazil. The stone is hence popularly also known as Brazilian Emerald, Brazilian Panna. Emerald has many benefits. This gem is stated to be Unheated & Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Emerald - Brazil-Faceted-Non Calibrated,/g/p/gp18408-1.jpg,/g/p/gp18408-1.jpg,/g/p/gp18408-2.jpg,TG-20151001@Missing#21g,2016-07-13 00:00:00,,,,,0,,,2 - Mid-Precious,,,,,,,325.2,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,"growth in business, Oratorship",
Gemstones - Config1,GEM-TANZAN-9X7-AAA-QUALITY-ANY,Tanzanite 9x7 mm AAA Quality,Tanzanite - 9x7 mm AAA Quality,tanzanite-any-9x7mm-aaa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,36890.0000,27670.0000,,0.0000,0.0100,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite gemstone of  9x7 mm AAA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite gemstone of 9x7 mm AAA Quality,,,999999.0000,1,,/g/e/gem-tanzan-9x7-aaa-quality-any-1.jpg,/g/e/gem-tanzan-9x7-aaa-quality-any-1.jpg,/g/e/gem-tanzan-9x7-aaa-quality-any-2.jpg,,2016-03-14 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZAN-AAA-QUALITY-ANY,Tanzanite 8x6 mm AAA Quality,Tanzanite - 8x6 mm AAA Quality,tanzanite-any-8x6mm-aaa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,33320.0000,24990.0000,,0.0000,0.0300,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite gemstone of  8x6 mm AAA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite gemstone of 8x6 mm AAA Quality,,,99997.0000,1,,/g/e/gem-tanzan-aaa-quality-any-1.jpg,/g/e/gem-tanzan-aaa-quality-any-1.jpg,/g/e/gem-tanzan-aaa-quality-any-2.jpg,,2016-03-14 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZAN-AA-QUALITY-ANY,Tanzanite 8x6 mm AA Quality,Tanzanite - 8x6 mm AA Quality,tanzanite-any-8x6mm-aa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,11900.0000,8925.0000,,0.0000,0.1000,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite gemstone of  8x6 mm AA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite gemstone of 8x6 mm AA Quality,,,99998.0000,1,,/g/e/gem-tanzan-aa-quality-any-1.jpg,/g/e/gem-tanzan-aa-quality-any-1.jpg,/g/e/gem-tanzan-aa-quality-any-2.jpg,,2016-12-09 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZAN-9X7-AA-QUALITY-ANY,Tanzanite 9x7 mm AA Quality,Tanzanite - 9x7 mm AA Quality,tanzanite-any-9x7mm-aa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,17000.0000,12750.0000,,0.0000,0.0200,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite gemstone of  9x7 mm AA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite gemstone of 9x7 mm AA Quality,,,99999.0000,1,,/g/e/gem-tanzan-9x7-aa-quality-any-1.jpg,/g/e/gem-tanzan-9x7-aa-quality-any-1.jpg,/g/e/gem-tanzan-9x7-aa-quality-any-2.jpg,,2016-03-14 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZ-CALB-AA-OVAL,Tanzanite (Calibrated) - AA Quality (Oval),Natural Tanzanite (Calibrated) (Oval) - AA Quality ,tanzanite-calibrated-oval-aa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,10000.0000,,,0.0000,0.1000,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite (Calibrated) gemstone of AA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite (Calibrated) (Oval) - AA Quality ,,,99999.0000,1,,/g/e/gem-tanz-calb-aa-oval-1.jpg,/g/e/gem-tanz-calb-aa-oval-1.jpg,/g/e/gem-tanz-calb-aa-oval-2.jpg,,2017-10-13 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZ-CALB-AAA-OVAL,Tanzanite (Calibrated) - AAA Quality (Oval),Natural Tanzanite (Calibrated) (Oval) - AAA Quality ,tanzanite-calibrated-oval-aaa-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,15000.0000,,,0.0000,0.1100,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,Not Calibrated,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite (Calibrated) gemstone of AAA Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite (Calibrated) (Oval) - AAA Quality ,,,99999.0000,1,,/g/e/gem-tanz-calb-aaa-oval-1.jpg,/g/e/gem-tanz-calb-aaa-oval-1.jpg,/g/e/gem-tanz-calb-aaa-oval-2.jpg,,2017-10-13 00:00:00,,,Call For Price,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
Gemstones - Config1,GEM-TANZ-CALB-APLUS-OVAL,Tanzanite (Calibrated) - A+ Quality (Oval),Natural Tanzanite (Calibrated) (Oval) - A+ Quality ,tanzanite-calibrated-oval-a-plus-quality,,Heated (Tanzanite is always heat treated),,,Faceted,,,,,,,3,71039952,7000.0000,,,0.0000,0.1000,Disabled,Jewellery Semiprecious,Tanzanite,Natural,Oval,Free Lab Certificate,10 Day Money-Back Returns*,Violet-Blue,Mixed Cuts,,4 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Tanzanite - All,,,Tanzania,Single Stone,Allow our team of expert gemologists select a Natural Tanzanite (Calibrated) gemstone of A+ Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Tanzanite category page,Natural Tanzanite (Calibrated) (Oval) - A+ Quality ,,,99999.0000,1,,no_selection,no_selection,no_selection,,2017-10-13 00:00:00,,,,Super Luxury,,,,,,,,,,,,,,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,,
